"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000137203",5.58509419810671,1.54386532626211,1.26658824901024,1.21891650855639,0.222875883183022,0.999955093218881
"ENSG00000112782",10.1361794199171,-0.6498101527815,1.51733564865648,-0.428257355817662,0.668463762394383,0.999955093218881
"ENSG00000137275",3326.27110709475,-0.160827597051551,0.828021771939355,-0.194231121091017,0.84599491575329,0.999955093218881
"ENSG00000225921",919.660038419,-0.21565644070718,0.337556846898724,-0.638874437560682,0.522904618607986,0.999955093218881
"ENSG00000010017",1021.99177860295,0.168643564112948,0.407449326367671,0.413900706663013,0.67894682633996,0.999955093218881
"ENSG00000130340",21450.6508167281,0.0807568108268507,1.14701098565513,0.0704063098233759,0.943870269201033,0.999955093218881
"ENSG00000234361",10.9636426940778,-0.368490685719579,1.86175980318978,-0.197926008010399,0.843102955244449,0.999955093218881
"ENSG00000229502",15.6726788824914,-0.594455177049048,1.90474939110369,-0.312091018285926,0.754971352252188,0.999955093218881
"ENSG00000236324",11.3588588720416,-0.574323159900749,1.99085090085027,-0.288481251737869,0.772978379740807,0.999955093218881
"ENSG00000220867",19.5499073369414,0.329370499933212,1.42267455283294,0.231515000586286,0.816914733178383,0.999955093218881
"ENSG00000252658",18.5510229997242,0.513099202498745,1.58910824264714,0.322884992179024,0.746782342583901,0.999955093218881
"ENSG00000078269",1349.30666668469,-0.389774392354105,0.819177551770569,-0.475811857284965,0.634208421650099,0.999955093218881
"ENSG00000112818",26.9250175413413,-0.553943752466524,0.677868412044651,-0.817184784869479,0.413822836223371,0.999955093218881
"ENSG00000237719",6.73573511571803,1.16067395909967,0.936381577972793,1.23953096302092,0.215148929449657,0.999955093218881
"ENSG00000156711",2274.34252982454,-0.264878702192085,0.84705921637263,-0.312703878397519,0.754505648709442,0.999955093218881
"ENSG00000246982",5.51069847463428,1.47975061419649,1.11815848476534,1.32338182320106,0.185708433426281,0.999955093218881
"ENSG00000096070",1441.22829775317,0.277814495726362,0.505852068631074,0.549201066782582,0.58286747240549,0.999955093218881
"ENSG00000224666",3.32943261176317,0.33619455141282,2.58323764606478,0.130144646941394,0.896451987324876,0.999955093218881
"ENSG00000228283",9.99763577968704,0.208213662077587,0.819634650141424,0.254032283825069,0.799470617103365,0.999955093218881
"ENSG00000227748",2.985190275474,-0.803770136986036,1.54964345254423,-0.518680691139883,0.6039834288391,0.999955093218881
"ENSG00000137200",3287.26945379169,-0.261559130558593,1.08360206760435,-0.241379320304226,0.809261138976887,0.999955093218881
"ENSG00000198937",153.094459542856,-0.429051494707628,0.377924220381845,-1.13528446066284,0.256256150923076,0.999955093218881
"ENSG00000112139",247.538605460467,-2.11989710893271,1.39171410838943,-1.52322743310117,0.127701814999255,0.999955093218881
"ENSG00000124523",44.9195924281267,0.891847412456903,0.724890344267165,1.23032044709952,0.21857713040559,0.999955093218881
"ENSG00000180316",710.133941138697,0.168789162219953,1.2054483626309,0.140021893473371,0.888642692305162,0.999955093218881
"ENSG00000237541",1322.17045239279,0.649103538597356,1.27733892652446,0.508168603585514,0.611335107035412,0.999955093218881
"ENSG00000232629",334.151602295566,1.73444529181916,1.22185839931327,1.41951415384465,0.155749173395679,0.999955093218881
"ENSG00000241106",76.1559495837245,-0.407835437695678,0.818782508286552,-0.498099841616238,0.618413672196025,0.999955093218881
"ENSG00000204261",516.666692534806,-0.0291967160246656,0.706533222852407,-0.0413239110070337,0.967037671121685,0.999955093218881
"ENSG00000240065",2288.84542082967,-0.570720921304645,1.08830546679629,-0.524412436321495,0.599991708521257,0.999955093218881
"ENSG00000234515",2.06987350562454,3.32150985523111,2.3678740834142,1.40273922439401,0.160694616069777,0.999955093218881
"ENSG00000164430",1672.98637195001,-0.29592373660818,0.940954740105543,-0.314493061138082,0.75314658573481,0.999955093218881
"ENSG00000234084",3.35021589687926,-0.387945841071541,1.70763402102582,-0.227183246699719,0.820281254326867,0.999955093218881
"ENSG00000135541",538.956061644293,-0.102480247505634,0.652848843043598,-0.156973928341312,0.875265395514642,0.999955093218881
"ENSG00000135334",2628.09769418347,0.150210253761818,0.350837279201689,0.428147926878276,0.668543425397731,0.999955093218881
"ENSG00000135336",223.418929408149,0.251139990564833,0.580652159591471,0.43251365971243,0.665368126501894,0.999955093218881
"ENSG00000137261",49.8308078615124,-0.656063403997603,1.175372500014,-0.558174879869818,0.576724972476765,0.999955093218881
"ENSG00000224164",8.42789686461757,0.809847592873723,1.3376326544901,0.605433479928341,0.544891011097002,0.999955093218881
"ENSG00000112312",72.3419935511784,0.21498979539743,0.50295098970738,0.427456749856507,0.669046680490237,0.999955093218881
"ENSG00000228223",144.808553110488,0.406487290516092,0.820331314544627,0.495515998608119,0.620235931690915,0.999955093218881
"ENSG00000182952",1607.65215393813,0.17316132519653,0.548303791591799,0.315812744416411,0.752144644179346,0.999955093218881
"ENSG00000275221",1.48385808671713,0.511246491828599,1.88206736055301,0.271640910704906,0.785898139620822,0.999955093218881
"ENSG00000217646",2.61236016192486,-0.032360515932554,1.29591151983692,-0.024971238728263,0.980077904622252,0.999955093218881
"ENSG00000276903",5.75494332694458,-0.345103352428817,1.3640449487009,-0.252999985636462,0.800268224296657,0.999955093218881
"ENSG00000066379",70.6010199488167,0.253198955661941,0.494799162710021,0.511720663137681,0.608846522511356,0.999955093218881
"ENSG00000204619",2977.06678699319,0.134779086593159,0.383140631627705,0.351774454253453,0.72500741813254,0.999955093218881
"ENSG00000233892",26.2799885782879,0.307585459745905,0.935914366085918,0.328647011833205,0.742422509755923,0.999955093218881
"ENSG00000286974",23.1964080994158,0.976715879715227,0.675019784771764,1.44694407741763,0.147912586751461,0.999955093218881
"ENSG00000213676",2081.37289885854,0.293823638933562,0.596178654127696,0.492844949914339,0.622122147145536,0.999955093218881
"ENSG00000204315",41.1792942313514,0.533122527628769,0.724041182898103,0.736315198943314,0.461538898655308,0.999955093218881
"ENSG00000221988",2.61229931385272,0.713903359012141,2.26385598052282,0.315348398994565,0.752497141072881,0.999955093218881
"ENSG00000258388",12.0500815758195,0.33071729229277,1.17045661350561,0.282554080584197,0.777518684754237,0.999955093218881
"ENSG00000204310",377.380585688646,0.468596554977591,0.63371797686963,0.739440211704759,0.459639732213956,0.999955093218881
"ENSG00000204308",729.660687585501,0.452490089614747,0.739854274528209,0.611593532933619,0.540806717896415,0.999955093218881
"ENSG00000204304",2113.12239175646,0.418846168982955,0.47311635585267,0.885292093164045,0.37599911336864,0.999955093218881
"ENSG00000213654",6537.16412448676,0.473802283271218,0.304948702714321,1.55371142442629,0.120253266742022,0.999955093218881
"ENSG00000204301",30.7999023482624,0.621183759975786,1.23779977587769,0.501845106196859,0.615776481460728,0.999955093218881
"ENSG00000204287",73988.6809409181,1.31469427526247,0.910191657606819,1.44441477163087,0.148622338025311,0.999955093218881
"ENSG00000146112",20438.7615954321,0.094464612556355,0.552605083311969,0.170944161407624,0.864267671910673,0.999955093218881
"ENSG00000196230",13429.8533454507,-0.153046079326027,0.419426690341942,-0.364893515005578,0.715190895326303,0.999955093218881
"ENSG00000272540",31.5064039193897,0.173242734885832,0.876277713415999,0.19770300240831,0.843277440501062,0.999955093218881
"ENSG00000137312",5636.95162174726,-0.0193896743937557,0.561335556746144,-0.0345420384665289,0.972444920486137,0.999955093218881
"ENSG00000201988",21.3034002455673,0.0942086734028862,1.56230721396471,0.0603009910988059,0.951915912601614,0.999955093218881
"ENSG00000137331",66766.0893050403,-0.264743926249224,1.16848638424045,-0.226569971049611,0.820758144702232,0.999955093218881
"ENSG00000228022",45.7257646618472,-0.697746764489589,1.11378154283841,-0.626466445755078,0.531009038850071,0.999955093218881
"ENSG00000137285",47.428595018487,-1.39882657134803,0.646766785134771,-2.16279902354068,0.0305566407486411,0.999955093218881
"ENSG00000180822",61.4405368463516,-0.429683497994643,0.549745874094894,-0.781603861424295,0.434447416869405,0.999955093218881
"ENSG00000272320",2.26199669494158,-2.90676452555931,3.21541496304642,-0.904009143132593,0.365990553227704,0.999955093218881
"ENSG00000137267",457.175155790548,-0.882249076815872,0.704974336657066,-1.25146268586092,0.210765719217714,0.999955093218881
"ENSG00000112697",4022.50718676593,-0.163065496832005,0.31431516595594,-0.518796146333148,0.603902905554604,0.999955093218881
"ENSG00000146197",19.7826788576016,-0.385583825710641,0.563796570665767,-0.683905943690503,0.49403456058209,0.999955093218881
"ENSG00000272374",30.5583016134959,-0.559646438743531,0.687772392129074,-0.813708786726789,0.41581179927138,0.999955093218881
"ENSG00000065029",413.211735207812,0.372627642537965,0.362843220384628,1.02696597760037,0.304436484767756,0.999955093218881
"ENSG00000112033",5776.27082439118,0.320073406993909,0.787911153465349,0.4062303288717,0.684573371545528,0.999955093218881
"ENSG00000227154",1.7047172555169,0.41050486529739,1.60385795164617,0.255948392983342,0.797990686617196,0.999955093218881
"ENSG00000198755",2697.70820061103,-0.292674990430479,0.331971045867327,-0.881628063874725,0.377977973742001,0.999955093218881
"ENSG00000276712",9.43478560280941,-0.906951545681289,0.836197798183314,-1.08461364960741,0.278092806991384,0.999955093218881
"ENSG00000007866",16.5293532698759,0.830025769731337,0.59345426937704,1.3986347601857,0.161922537087748,0.999955093218881
"ENSG00000219023",3.42463258296978,-0.135559388216739,1.31066309821373,-0.103428095596412,0.91762321465414,0.999955093218881
"ENSG00000287458",3.51614226347629,2.15536421607076,1.85471858991979,1.16209770462481,0.245195779714676,0.999955093218881
"ENSG00000265527",4.08012292192203,-0.70661653773088,1.7392714417187,-0.406271569107476,0.68454307289705,0.999955093218881
"ENSG00000130363",283.839417241844,0.435255838951862,0.80077526322852,0.543543062502983,0.586755950028276,0.999955093218881
"ENSG00000164691",1130.69232621197,0.374636879857807,0.90331288512668,0.414736561413345,0.678334764384162,0.999955093218881
"ENSG00000132423",9.65008435000068,-0.132033425454579,0.904387113221613,-0.145992157035773,0.883927579869577,0.999955093218881
"ENSG00000132424",6087.77881283973,-0.0478688462487469,0.305844926137095,-0.156513455538869,0.875628313959525,0.999955093218881
"ENSG00000123552",86.9409363964019,-0.285481930094173,0.66983000585119,-0.426200569697375,0.669961702406072,0.999955093218881
"ENSG00000279170",36.118659120553,-0.0516103928312421,0.429133857097219,-0.120266420320105,0.904272103701309,0.999955093218881
"ENSG00000112237",637.777669035373,-0.190849318849194,0.332248062094301,-0.574418155056165,0.56568487031062,0.999955093218881
"ENSG00000153291",84.6846090142222,0.251872491943485,0.619223814135838,0.406755176712619,0.684187810763,0.999955093218881
"ENSG00000242973",6.68875186551462,2.02054308260401,0.89151794487254,2.26640764128745,0.0234264361766956,0.999955093218881
"ENSG00000180113",2899.59212534295,0.523430174819094,0.557867305110532,0.938270033077822,0.348105655846806,0.999955093218881
"ENSG00000146070",12834.0236887496,0.55791230897384,0.405669019484762,1.37528941619067,0.169041736435935,0.999955093218881
"ENSG00000281756",3.30116213987462,-0.992612989141384,1.72485452079063,-0.575476353035499,0.564969178841823,0.999955093218881
"ENSG00000204356",1957.99077274364,-0.143213723880241,0.411476445712251,-0.348048412910595,0.72780382547665,0.999955093218881
"ENSG00000204348",308.538750035822,0.316687481388494,0.504956536188521,0.627157901111436,0.530555735987304,0.999955093218881
"ENSG00000248290",3.12068205250877,-0.197314087200248,1.5749003036128,-0.125286716084575,0.900296568346914,0.999955093218881
"ENSG00000224389",22.0394222788356,0.548528732234068,1.23852672013339,0.442888088982846,0.657846683193868,0.999955093218881
"ENSG00000231852",6.92527106999949,5.17607945019191,2.33318168191294,2.21846395002901,0.026523214973228,0.999955093218881
"ENSG00000180573",619.232231436074,0.739453318646715,1.08187889950384,0.683489916464618,0.494297319754569,0.999955093218881
"ENSG00000282988",4.37269363154682,0.334897700345105,1.89848771995158,0.176402352686087,0.85997785647272,0.999955093218881
"ENSG00000217275",2.11989057172961,-0.486497929450937,1.77069088796424,-0.274750343359061,0.783508050552131,0.999955093218881
"ENSG00000124575",1.84411813471578,1.61587562923151,2.35493251854487,0.686166425792093,0.492608166901866,0.999955093218881
"ENSG00000274618",3.05206097090938,0.557318842621032,1.51396411770856,0.368118924419791,0.712784560526518,0.999955093218881
"ENSG00000186470",915.493952716397,2.08014614405698,1.09940023864733,1.89207357878723,0.0584811780468034,0.999955093218881
"ENSG00000124508",351.031336935741,0.714582982293542,0.669223176356748,1.06777978937271,0.285619856803716,0.999955093218881
"ENSG00000026950",955.07837581004,0.582280338485625,0.842756084026566,0.690923921549844,0.489613352226078,0.999955093218881
"ENSG00000111801",507.780211698897,0.23985635664316,0.759775507149578,0.315693720560986,0.752234993412879,0.999955093218881
"ENSG00000111875",120.587112440226,0.0729418800827545,0.775234616747895,0.094090070937164,0.92503760763482,0.999955093218881
"ENSG00000111877",397.245954695738,0.201394983107123,0.549120379452705,0.366759258339398,0.713798600147413,0.999955093218881
"ENSG00000135297",420.807059485112,0.0624308936143807,0.377440795397544,0.165405791784178,0.868624595282947,0.999955093218881
"ENSG00000124588",1105.93073311014,0.67115155014485,0.491464119805265,1.36561657931566,0.172059340005394,0.999955093218881
"ENSG00000218980",191.904720872361,0.355699477400021,0.373899208401585,0.951324499777983,0.341439673719174,0.999955093218881
"ENSG00000168116",86.5677194635831,0.130165567645569,0.597243549825438,0.217943865084208,0.827472849140551,0.999955093218881
"ENSG00000197062",87.5750696300586,-0.18668877899281,0.856146298977062,-0.218057099838974,0.827384622436763,0.999955093218881
"ENSG00000203734",7.01682857764114,0.130932511764932,1.04568958423472,0.125211643817561,0.900355999358956,0.999955093218881
"ENSG00000164674",461.774229174947,0.268340511951398,1.25201309831135,0.214327240116994,0.830291877016607,0.999955093218881
"ENSG00000186340",4.66162178403534,-0.367639322021784,1.30944226726487,-0.280760237554954,0.778894303199621,0.999955093218881
"ENSG00000204657",3.30415048669507,-1.47545732967413,2.13684971664487,-0.69048249775412,0.489890812726776,0.999955093218881
"ENSG00000124701",21.887594872283,0.248539517266791,0.772033041760936,0.321928601268017,0.747506784997393,0.999955093218881
"ENSG00000272221",105.505210949913,-0.173409632412381,0.670546425248261,-0.258609435354425,0.795936602493175,0.999955093218881
"ENSG00000204520",872.262181243535,-0.3911252064721,0.563961612570984,-0.693531612353971,0.487975994271523,0.999955093218881
"ENSG00000286940",55.4133632110976,0.717783124543573,0.635689473370258,1.1291411209597,0.258838306922607,0.999955093218881
"ENSG00000206337",934.379703180014,0.413124843616318,0.466226305647543,0.886103676716669,0.375561661969423,0.999955093218881
"ENSG00000216657",20.508454204362,-0.845680592016445,0.705631824206613,-1.19847286220019,0.230732981719383,0.999955093218881
"ENSG00000279926",4.07983562343495,-0.429143434825135,1.13450000217742,-0.378266579111054,0.705232570160097,0.999955093218881
"ENSG00000112739",4918.39607187203,-0.247354619572914,0.361515901220421,-0.684215047631054,0.493839381625874,0.999955093218881
"ENSG00000145975",8.95593583866717,-0.742537924173879,0.769866543428463,-0.964502134184347,0.334794238943157,0.999955093218881
"ENSG00000185689",1.59183799331172,0.263590266969395,1.83440491633164,0.143692521003766,0.885743277282587,0.999955093218881
"ENSG00000198721",80.3811041324657,-0.0780362802106484,0.970666929171616,-0.080394497706073,0.935923502935976,0.999955093218881
"ENSG00000234817",6.81318928284798,1.05544682768117,1.19682101610752,0.881875245735451,0.377844274876273,0.999955093218881
"ENSG00000235008",5.46276518171368,-0.0590140206845071,1.57413858438115,-0.0374897237575227,0.9700945336419,0.999955093218881
"ENSG00000026297",1093.78798952152,-0.106694568624894,0.673765546904564,-0.158355631443421,0.874176573546531,0.999955093218881
"ENSG00000181472",706.199961222585,0.385492573307239,0.380371787619038,1.01346258017782,0.310839261014556,0.999955093218881
"ENSG00000155906",174.879414277249,0.379086953793903,0.355034918028434,1.06774554992797,0.285635305558788,0.999955093218881
"ENSG00000219395",4.01559617549994,2.75253543177377,1.4297692277121,1.92516063321516,0.0542092653710666,0.999955093218881
"ENSG00000146476",1379.8211490048,0.25907396705166,0.335502648198382,0.772196489186788,0.439998060590602,0.999955093218881
"ENSG00000120262",82.6164071214939,0.664147929581932,0.842475090787499,0.788329455487074,0.430504022551021,0.999955093218881
"ENSG00000197061",3.56630481139379,0.0234008223152082,1.0077717743184,0.0232203589260428,0.981474498910497,0.999955093218881
"ENSG00000118518",1079.56462282872,-0.0233988592422309,0.316822019611596,-0.0738549021021849,0.941125840705631,0.999955093218881
"ENSG00000213131",4.95004322889675,-0.767706389605674,0.879776149429381,-0.872615596710147,0.382872636475584,0.999955093218881
"ENSG00000261839",8.9124632953612,0.52404652016005,0.74378093367069,0.704571059080243,0.481077214231858,0.999955093218881
"ENSG00000198315",974.532577740447,-0.112871348256018,0.444423613032397,-0.25397243743615,0.79951685182851,0.999955093218881
"ENSG00000204252",200.733241778709,1.67961686456751,1.09026791414847,1.54055424613622,0.123425310762846,0.999955093218881
"ENSG00000223865",7954.97141926253,1.52422647520201,1.07611699006993,1.41641335400063,0.15665451634361,0.999955093218881
"ENSG00000224796",9.4816145858946,2.03008101786042,2.41473545342047,0.84070535138117,0.400513021902709,0.999955093218881
"ENSG00000237398",17.2594629853358,2.76379752894595,1.01675872233323,2.71824324516605,0.00656295700302205,0.999955093218881
"ENSG00000204231",1123.66778596541,0.0324238941058248,0.299397896394771,0.108297000400672,0.913760101956957,0.999955093218881
"ENSG00000202441",10.5573876966382,-0.47190325423359,0.754351869400679,-0.625574447914486,0.531594103023265,0.999955093218881
"ENSG00000204228",23.412438994047,-0.798794859025368,0.639054369937263,-1.24996384752644,0.211312754064575,0.999955093218881
"ENSG00000204227",1268.01133482296,0.286523673065928,0.31663589657905,0.904899527064191,0.365518617610181,0.999955093218881
"ENSG00000272217",7.20516321094421,-0.225070743970414,1.22010188751079,-0.184468810575809,0.853645692816195,0.999955093218881
"ENSG00000223501",610.200575294529,0.371725196652167,0.394785537243467,0.941587676305684,0.346403781624139,0.999955093218881
"ENSG00000231500",2322.4242153893,-0.306267202770539,0.331545903056401,-0.923755051554472,0.35561386237014,0.999955093218881
"ENSG00000235863",297.021836415957,0.258395638079782,0.506504472861643,0.51015470133936,0.609943084825303,0.999955093218881
"ENSG00000227057",772.464353135783,0.0564138415031365,0.412443376907054,0.136779603363226,0.89120500625884,0.999955093218881
"ENSG00000204220",429.007350601123,0.0276565174265868,0.340867224542188,0.0811357485711092,0.935333996145261,0.999955093218881
"ENSG00000237441",1855.90885506669,0.134278980928347,0.273308192658467,0.49130975409927,0.623207382036009,0.999955093218881
"ENSG00000236104",645.09840543075,0.131902616112039,0.300624177849898,0.43876250092532,0.660833634313326,0.999955093218881
"ENSG00000146215",9.18578521430167,0.952138745224985,1.78580297808566,0.533171215923079,0.593915064779962,0.999955093218881
"ENSG00000220614",1.44237990140288,-2.07421918216124,2.64803780752932,-0.783304217282508,0.433448487299776,0.999955093218881
"ENSG00000228285",5.09525142126362,-0.99573706638683,0.953684517710025,-1.04409482160598,0.296441521486319,0.999955093218881
"ENSG00000237649",10.003355199863,-0.665626692221229,0.818844522525443,-0.812885320608036,0.416283811547901,0.999955093218881
"ENSG00000112511",1885.65194576785,0.374311421806136,0.352434239322792,1.06207450934785,0.288201861157648,0.999955093218881
"ENSG00000112514",291.532736125605,-0.17828411833331,0.294921186235963,-0.604514448787911,0.545501665933099,0.999955093218881
"ENSG00000197283",198.023655649866,0.13014953761723,0.60053661609223,0.216722068446267,0.828424948584587,0.999955093218881
"ENSG00000213588",115.755023315739,-0.190710169128461,0.508882942996638,-0.37476235301862,0.707837215009606,0.999955093218881
"ENSG00000278899",7.53000324026597,0.582581993021178,0.94803460429595,0.614515536016565,0.538874709923412,0.999955093218881
"ENSG00000120253",343.659897000072,-0.0344963145405068,0.743242622697098,-0.0464132619511589,0.962980866396289,0.999955093218881
"ENSG00000219433",8.33105203412891,-0.719779071653038,0.95216119239943,-0.755942457431191,0.449683696673522,0.999955093218881
"ENSG00000231760",9.19165471655793,-0.628722746090425,0.994485464357727,-0.632209085626481,0.52725026117416,0.999955093218881
"ENSG00000285991",5.18468619996772,0.930778930771773,1.38099552130433,0.67399127398521,0.50031686137471,0.999955093218881
"ENSG00000120256",5.01833917074446,0.998654273882235,2.16466442042892,0.46134369117794,0.644552043363707,0.999955093218881
"ENSG00000131015",7.05236063186703,-0.352183790391706,1.93509416677202,-0.181998269871896,0.855584083669055,0.999955093218881
"ENSG00000280232",3.34203754754539,2.66086207637497,1.37856147377653,1.93017295709391,0.0535854111079514,0.999955093218881
"ENSG00000135317",557.359538885724,0.377038082138546,0.336078351092312,1.12187554156079,0.261915361330099,0.999955093218881
"ENSG00000270987",15.1385470846613,1.64870380904086,0.815038795789999,2.02285316669228,0.0430882882810702,0.999955093218881
"ENSG00000203875",111.94317871756,-0.124224578627004,0.445696923411914,-0.278719847729789,0.780459829594671,0.999955093218881
"ENSG00000124788",10673.0003415013,0.464659432910266,0.45177173152343,1.02852702036796,0.303701987307604,0.999955093218881
"ENSG00000261366",3.10795002797708,-0.681078882964509,1.79121464250555,-0.380232980907199,0.703772479273548,0.999955093218881
"ENSG00000233503",3.8266389783667,0.24606991606819,1.22636803521869,0.200649323042988,0.840972788066384,0.999955093218881
"ENSG00000168566",338.889103619078,0.170212949838252,0.604033558406217,0.281793863055176,0.778101576896609,0.999955093218881
"ENSG00000112578",150.302613673976,-0.874767496597078,0.670017050248211,-1.30558990442559,0.191692055348584,0.999955093218881
"ENSG00000112576",806.040455665356,0.124619432264918,0.594905283356572,0.209477770245695,0.834075287207032,0.999955093218881
"ENSG00000230062",9.45942395469884,1.41196507699731,0.795517376229081,1.77490161646791,0.0759141333526172,0.999955093218881
"ENSG00000001167",1259.04507619007,-0.0177361840485512,0.373557532480238,-0.0474791230437563,0.962131368965496,0.999955093218881
"ENSG00000158406",119.019019635485,-0.107295683006741,0.43427824882036,-0.247066675105629,0.804856623769673,0.999955093218881
"ENSG00000204618",21.7715003960618,0.472830293434878,0.700310479615693,0.675172380248189,0.499566252219203,0.999955093218881
"ENSG00000204580",318.364330638372,0.775088778130824,0.573118774600452,1.35240514267078,0.176245745184945,0.999955093218881
"ENSG00000235109",5.0094188992873,0.760880636148851,0.929189846363299,0.818864561560608,0.412863690931349,0.999955093218881
"ENSG00000135525",222.848843014736,0.608776188010521,0.769184714232954,0.791456430095083,0.428677691577459,0.999955093218881
"ENSG00000204590",1104.23972692561,0.534066511567375,0.530007572396038,1.00765826637719,0.313618546548356,0.999955093218881
"ENSG00000172469",93.9299271900297,0.79989006151052,1.21399359953953,0.658891498121505,0.50996544573694,0.999955093218881
"ENSG00000234155",2.7371826223546,-0.702850129266702,2.57134489117365,-0.273339500927819,0.784592253661696,0.999955093218881
"ENSG00000135318",4180.83991454647,0.209484427351345,1.26918262890883,0.165054597013708,0.868901009106908,0.999955093218881
"ENSG00000137338",11.456319154841,0.0731604109962168,1.14494439593089,0.0638986585341849,0.949050920432532,0.999955093218881
"ENSG00000137404",445.997695428362,0.211902091347111,0.532116101991558,0.398225294355916,0.690464122354246,0.999955093218881
"ENSG00000124557",1.58462253112131,0.900056786346214,2.50829349153779,0.35883232539682,0.719720528759661,0.999955093218881
"ENSG00000155085",62.8221547491558,0.2056875466506,0.386024328961485,0.532835708060052,0.594147313227128,0.999955093218881
"ENSG00000274750",122.728990531078,0.900389832012492,0.443864259425825,2.02852519186208,0.0425066748683634,0.999955093218881
"ENSG00000137434",11.1781089648535,0.227329336523741,0.72756073074356,0.312454104403645,0.754695437593255,0.999955093218881
"ENSG00000112245",6.00350948632067,-0.263801296107707,1.11767676917841,-0.236026464343197,0.813412134659836,0.999955093218881
"ENSG00000146426",144.488848339795,0.0196782965400519,0.656648795993263,0.0299677645952066,0.976092761744542,0.999955093218881
"ENSG00000158691",48.1474379620966,0.0762395984563166,0.612257185378865,0.12452217838675,0.900901841226812,0.999955093218881
"ENSG00000146433",615.506297454731,-0.329311552166967,0.284651030936973,-1.15689569464402,0.2473149779434,0.999955093218881
"ENSG00000014123",832.621029233148,0.0568835860581601,0.30394674446399,0.187149844814012,0.851543147986086,0.999955093218881
"ENSG00000122335",158.771262691242,0.210405289969019,0.780094308840231,0.26971776051261,0.787377395859245,0.999955093218881
"ENSG00000188451",2.04900669608033,-1.3344505717286,2.38181756264985,-0.56026565285881,0.575298251600179,0.999955093218881
"ENSG00000272047",102.618440538766,0.296914049544305,0.600486514890679,0.494455815711964,0.620984303408828,0.999955093218881
"ENSG00000185760",3.38620989230916,-0.707229463551407,1.73057570939407,-0.408667161865477,0.682783935621729,0.999955093218881
"ENSG00000280128",114.401572498797,-0.242827005464489,0.652583014290608,-0.372101326799709,0.709817408512969,0.999955093218881
"ENSG00000241370",42.9698642000971,-0.196739690224959,0.426017264443214,-0.461811542971361,0.644216472464894,0.999955093218881
"ENSG00000218069",2.64447534795246,-0.48410920163767,1.53899214616411,-0.314562490032387,0.753093862939443,0.999955093218881
"ENSG00000273542",2.19075095148033,-1.88797813707585,1.56926276541108,-1.20309879179557,0.228938092893539,0.999955093218881
"ENSG00000112799",268.570564063605,0.125032546905882,0.823059688560316,0.151911882751283,0.879256435991368,0.999955093218881
"ENSG00000288046",15.7890644206075,1.40199834785096,1.87947350590168,0.745952706142747,0.455695984794689,0.999955093218881
"ENSG00000219986",11.877518200166,-0.0562279862183515,1.07970838852476,-0.0520770115486253,0.958467330232015,0.999955093218881
"ENSG00000261211",1.87600839770544,0.805733199944425,1.88384504610399,0.427706727583978,0.668864651238614,0.999955093218881
"ENSG00000278828",11.8758069923906,-0.340578476798711,0.889662475186324,-0.382817626119819,0.70185499149433,0.999955093218881
"ENSG00000204525",51707.1660934255,0.883517222760044,0.763434069629246,1.15729341656067,0.247152502348791,0.999955093218881
"ENSG00000204632",13.5141432886631,-1.21978822835555,1.31292931422347,-0.92905856784605,0.352858734805501,0.999955093218881
"ENSG00000281831",3.21526136464508,0.551524048349469,1.87920073247636,0.293488629936135,0.769148689060623,0.999955093218881
"ENSG00000230521",9.18577650827123,-0.465123318449341,0.935462601470985,-0.497212093479685,0.619039494182737,0.999955093218881
"ENSG00000206341",255.654078218142,-0.017305099786318,0.725882828999778,-0.0238400732114897,0.980980175323216,0.999955093218881
"ENSG00000226149",22.092798212503,0.916553373371859,1.08836559058712,0.842137404286569,0.399711046492495,0.999955093218881
"ENSG00000233351",5.86608347339503,1.6313263013649,2.24297850055581,0.727303583587922,0.467040003338035,0.999955093218881
"ENSG00000146376",2160.40355589279,0.961110747702283,1.24817521764571,0.770012682606467,0.441292369532918,0.999955093218881
"ENSG00000231389",16610.6249754967,1.51873213972762,1.01283042344679,1.49949300946073,0.133745780872779,0.999955093218881
"ENSG00000198502",3031.65478059753,0.986060386620851,0.508836393142617,1.93787315512332,0.05263869984271,0.999955093218881
"ENSG00000196735",3477.9203454861,-0.660032668267901,0.71714340584097,-0.9203635742755,0.357382797049417,0.999955093218881
"ENSG00000223534",12.2458802879985,-0.877703536920804,1.76962905425079,-0.495981649268524,0.619907358081716,0.999955093218881
"ENSG00000179344",3223.31951269543,-1.91957010859754,0.978694949559758,-1.96135691663782,0.0498374020802589,0.999955093218881
"ENSG00000196569",54.9722300122637,0.0668043509891314,0.641443452880577,0.104146905996356,0.917052767618395,0.999955093218881
"ENSG00000196586",15.6556112345752,-0.0947391002818222,0.941552897077068,-0.100620050743753,0.919852079293926,0.999955093218881
"ENSG00000137337",540.816547948167,0.552098781264638,0.448152436393072,1.23194416995291,0.217969940153042,0.999955093218881
"ENSG00000112592",429.508420869335,-0.0284914359851819,0.28431984059376,-0.100209102276091,0.920178319820411,0.999955093218881
"ENSG00000204305",559.944619345874,0.545268026131384,0.374224600356179,1.45706088165345,0.145099575299698,0.999955093218881
"ENSG00000111961",2186.02207844415,0.0559675371891568,0.959518248259872,0.0583287887339885,0.953486736452895,0.999955093218881
